index,ticker,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda
2015-Q2,VCB,3569,0.272,0.021,,,-1580,5104,0.217,0.1,,1695,1325,1321,0.25,0.168,504,615,416,-1829,3524,
2015-Q1,VCB,3496,0.264,0.073,,,-1667,4640,0.127,-0.058,,1456,1135,1132,-0.03,-0.143,612,338,194,-1517,2973,
2014-Q4,VCB,3258,0.191,0.106,,,-2171,4925,0.151,0.221,,1696,1330,1320,-0.011,0.271,445,440,783,-1059,2755,
2014-Q3,VCB,2945,0.011,0.05,,,-1595,4033,0.0,-0.039,,1333,1042,1039,-0.001,-0.017,408,442,238,-1105,2438,
2014-Q2,VCB,2806,0.099,0.015,,,-1640,4196,0.17,0.019,,1346,1060,1057,0.224,-0.094,427,436,526,-1210,2555,
2014-Q1,VCB,2766,0.067,0.011,,,-1420,4119,0.142,-0.037,,1501,1170,1166,0.048,-0.127,688,424,241,-1198,2699,
2013-Q4,VCB,2735,0.107,-0.061,,,-2026,4278,0.08,0.06,,1753,1344,1336,0.266,0.284,603,432,508,-499,2252,
2013-Q3,VCB,2914,0.06,0.141,,,-1575,4034,0.127,0.125,,1388,1043,1040,-0.06,0.204,433,408,279,-1071,2459,
2013-Q2,VCB,2553,0.04,-0.015,,,-1280,3585,0.073,-0.006,,1138,867,864,-0.048,-0.224,516,388,128,-1167,2305,
2013-Q1,VCB,2591,-0.215,0.048,,,-1333,3606,-0.122,-0.09,,1465,1117,1112,-0.171,0.055,614,383,19,-808,2273,
2012-Q4,VCB,2471,-0.365,-0.101,,,-1939,3961,-0.18,0.106,,1367,1059,1055,0.422,-0.046,700,400,390,-655,2022,
2012-Q3,VCB,2748,-0.254,0.12,,,-1568,3580,0.053,0.072,,1477,1109,1106,0.045,0.219,445,331,56,-535,2012,
2012-Q2,VCB,2455,-0.086,-0.256,,,-1069,3341,0.086,-0.186,,1182,910,907,-0.081,-0.324,393,487,5,-1089,2272,
2012-Q1,VCB,3300,0.176,-0.152,,,-1419,4104,0.151,-0.15,,1735,1347,1342,-0.065,0.809,561,170,74,-950,2685,
2011-Q4,VCB,3891,0.582,0.056,,,-1997,4830,0.298,0.42,,1115,741,742,-0.349,-0.299,1097,-92,-66,-1717,2833,
2011-Q3,VCB,3684,1.025,0.371,,,-1289,3402,0.374,0.106,,1411,1067,1058,0.142,0.073,353,315,-951,-702,2113,
2011-Q2,VCB,2687,0.075,-0.042,,,-1173,3077,0.095,-0.137,,1310,993,986,-0.078,-0.312,261,446,-317,-594,1903,
2011-Q1,VCB,2806,0.597,0.141,,,-1270,3565,0.436,-0.042,,1895,1441,1435,0.343,0.259,477,245,36,-400,2295,
2010-Q4,VCB,2460,0.42,0.352,,,-1341,3722,0.286,0.504,,1438,1142,1139,-0.221,0.23,597,364,302,-944,2382,
2010-Q3,VCB,1819,0.006,-0.272,,,-1036,2476,-0.002,-0.119,,1246,931,926,-0.128,-0.134,308,187,161,-194,1440,
2010-Q2,VCB,2500,0.528,0.423,,,-1401,2809,0.139,0.132,,1408,1076,1070,-0.082,0.002,21,227,60,0,1408,
2010-Q1,VCB,1757,0.266,0.015,,,-711,2482,0.249,-0.142,,1418,1073,1068,-0.038,-0.269,393,284,48,-353,1771,
2009-Q4,VCB,1732,-0.075,-0.042,,,-1250,2894,0.064,0.167,,1893,1472,1462,17.925,0.375,826,294,43,249,1644,
2009-Q3,VCB,1808,0.696,0.105,,,-951,2480,0.625,0.006,,1377,1067,1063,1.361,-0.088,334,240,98,-153,1529,
2009-Q2,VCB,1636,,0.178,,,-739,2465,,0.24,,1470,1169,1165,,0.049,540,262,27,-257,1727,
2009-Q1,VCB,1388,,-0.259,,,-528,1988,,-0.269,,1460,1115,1111,,13.381,333,222,44,0,1460,
2008-Q4,VCB,1873,,0.757,,,-769,2721,,0.782,,-99,81,77,,-0.828,558,182,107,-2050,1952,
2008-Q3,VCB,1066,,,,,-829,1526,,,,637,454,450,,,150,219,91,-60,698,
2007-Q3,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2007-Q2,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2007-Q1,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2006-Q3,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2006-Q2,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2006-Q1,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2005-Q3,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2005-Q2,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
2005-Q1,VCB,0,,,,,0,0,,,,0,0,0,,,0,0,0,0,0,
